Del_FPP	alpha0	nC_FPP	p_FPP
8.11	1	11	0.0113628800642736
8.12	1	11	0.0113447347852126
8.13	1	11	0.0113266146911528
8.14	1	11	0.0113085197538614
8.15	1	11	0.0112904499451263
8.16	0.972327105378444	11	0.0114439472422629
8.17	0.940495869594975	11	0.011635224975097
8.18	0.910012442005996	11	0.0118307879501766
8.19	0.880758891776896	11	0.0120309986906991
8.2	0.852641145186572	11	0.0122361487907179
8.21	0.825571991481624	11	0.0124465656568705
8.22	0.799470265104953	11	0.0126626174821406
8.23	0.774260040769	11	0.0128847197552329
8.24	0.749869823639662	11	0.0131133438195837
8.25	0.7262317095355	11	0.0133490282256611
8.26	0.703280478468979	11	0.0135923939836279
8.27	0.680952566346445	11	0.0138441654105446
8.28	0.659184829471234	11	0.0141051992365461
8.29	0.637912966213079	11	0.0143765262787494
8.3	0.617069374283147	11	0.0146594128573559
8.31	0.596580070981959	11	0.014955454281678
8.32	0.576360037542641	11	0.0152667221976417
8.33	0.556366877458976	11	0.0155949054610491
8.34	0.536389327112227	11	0.0159451902911825
8.35	0.516381208686244	11	0.0163205416965596
8.36	0.496120484332119	11	0.0167282680433123
8.37	0.47535173527705	11	0.0171781620987835
8.38	0.453584459022267	11	0.0176883988422504
8.39	0.429959052248144	11	0.0182925774457437
8.4	0.402048807323513	11	0.0190837144481113
8.4	1	12	0.0108675449730194
8.41	1	12	0.0108501779847561
8.42	1	12	0.0108328351575315
8.43	1	12	0.0108155164641023
8.44	1	12	0.0107982218772455
8.45	1	12	0.0107809513697583
8.46	1	12	0.0107637049144577
8.47	1	12	0.0107464824841814
8.48	1	12	0.010729284051787
8.49	1	12	0.0107121095901522
8.5	1	12	0.0106949590721751
8.51	1	12	0.0106778324707738
8.52	1	12	0.0106607297588868
8.53	1	12	0.0106436509094725
8.54	1	12	0.0106265958955096
8.55	1	12	0.0106095646899973
8.56	1	12	0.0105925572659545
8.57	1	12	0.0105755735964205
8.58	1	12	0.0105586136544549
8.59	1	12	0.0105416774131375
8.6	1	12	0.010524764845568
8.61	1	12	0.0105078759248666
8.62	1	12	0.0104910106241737
8.63	1	12	0.0104741689166496
8.64	1	12	0.0104573507754752
8.65	1	12	0.0104405561738514
8.66	1	12	0.0104237850849992
8.67	1	12	0.01040703748216
8.68	1	12	0.0103903133385953
8.69	1	12	0.0103736126275869
8.7	1	12	0.0103569353224368
8.71	1	12	0.0103402813964671
8.72	1	12	0.0103236508230202
8.73	1	12	0.0103070435754587
8.74	1	12	0.0102904596271654
8.75	1	12	0.0102738989515433
8.76	1	12	0.0102573615220158
8.77	1	12	0.0102408473120262
8.78	1	12	0.0102243562950382
8.79	1	12	0.0102078884445358
8.8	1	12	0.0101914437340231
8.81	1	12	0.0101750221370243
8.82	1	12	0.0101586236270842
8.83	1	12	0.0101422481777674
8.84	1	12	0.010125895762659
8.85	1	12	0.0101095663553643
8.86	1	12	0.0100932599295086
8.87	1	12	0.0100769764587377
8.88	1	12	0.0100607159167175
8.89	1	12	0.0100444782771342
8.9	1	12	0.010028263513694
8.91	1	12	0.0100120716001237
8.92	1	12	0.00999590251017003
8.93	1	12	0.00997975621760003
8.94	1	12	0.009963632696201
8.95	1	12	0.00994753191978046
8.96	1	12	0.00993145386216613
8.97	1	12	0.00991539849720601
8.98	1	12	0.00989936579876831
8.99	1	12	0.00988335574074145
9	1	12	0.00986736829703408
9.01	1	12	0.00985140344157513
9.02	1	12	0.00983546114831371
9.03	1	12	0.00981954139121917
9.04	1	12	0.0098036441442811
9.05	1	12	0.00978776938150936
9.06	1	12	0.00977191707693397
9.07	1	12	0.00975608720460521
9.08	1	12	0.00974027973859362
9.09	1	12	0.00972449465298994
9.1	1	12	0.00970873192190515
9.11	1	12	0.00969299151947044
9.12	1	12	0.00967727341983729
9.13	1	12	0.00966157759717736
9.14	1	12	0.00964590402568256
9.15	1	12	0.00963025267956501
9.16	1	12	0.00961462353305709
9.17	1	12	0.0095990165604114
9.18	1	12	0.00958343173590075
9.19	1	12	0.00956786903381821
9.2	1	12	0.00955232842847706
9.21	1	12	0.0095368098942108
9.22	1	12	0.0095213134053732
9.23	1	12	0.00950583893633823
9.24	1	12	0.00949038646150005
9.25	1	12	0.00947495595527311
9.26	1	12	0.00945954739209209
9.27	1	12	0.00944416074641182
9.28	1	12	0.00942879599270741
9.29	1	12	0.00941345310547421
9.3	1	12	0.00939813205922775
9.31	1	12	0.00938283282850382
9.32	1	12	0.00936755538785839
9.33	1	12	0.0093522997118677
9.34	1	12	0.00933706577512819
9.35	1	12	0.0093218535522565
9.36	1	12	0.00930666301788952
9.37	1	12	0.00929149414668437
9.38	1	12	0.00927634691331831
9.39	1	12	0.00926122129248892
9.4	1	12	0.00924611725891394
9.41	1	12	0.00923103478733131
9.42	1	12	0.00921597385249921
9.43	0.991123393329838	12	0.00924848550706237
9.44	0.966775065279342	12	0.00936823168255639
9.45	0.94327121003441	12	0.00948969072856726
9.46	0.92057052405122	12	0.00961287236227932
9.47	0.898627786713905	12	0.00973782870008835
9.48	0.877400600489424	12	0.00986461678313123
9.49	0.856849199105014	12	0.00999329865628708
9.5	0.836875229980391	12	0.0101244007638706
9.51	0.817565721310244	12	0.0102570981857943
9.52	0.798826705902795	12	0.0103919077189023
9.53	0.780627204331769	12	0.0105289131365987
9.54	0.762938039461123	12	0.0106682043654147
9.55	0.745731692642305	12	0.0108098779364632
9.56	0.728980859828924	12	0.0109540503417124
9.57	0.712663404652484	12	0.011100809482494
9.58	0.696756388012748	12	0.0112502696635224
9.59	0.68123456655986	12	0.0114025922590689
9.6	0.666078174110815	12	0.011557903267411
9.61	0.651266886529537	12	0.0117163558154034
9.62	0.636781139919577	12	0.0118781171880297
9.63	0.622649737771086	12	0.012042743458039
9.64	0.608763863169	12	0.0122115963024277
9.65	0.595146623265929	12	0.0123843831309244
9.66	0.581780268898468	12	0.0125613554525943
9.67	0.568647119861843	12	0.0127427953194268
9.68	0.555729314551144	12	0.0129290223201526
9.69	0.543008455244254	12	0.0131204036268403
9.7	0.530465269364698	12	0.0133173656958104
9.71	0.518079037208304	12	0.0135204123957748
9.72	0.505826982917709	12	0.0137301474331812
9.73	0.493683569779014	12	0.0139473030701185
9.74	0.481619380692174	12	0.0141727831103279
9.75	0.469660538722552	12	0.0144064089876946
9.76	0.45765762125227	12	0.0146518743979093
9.77	0.445665911282545	12	0.0149086670400242
9.78	0.43360800623849	12	0.0151793639415989
9.79	0.421419940543078	12	0.0154665950179557
9.8	0.409036495202579	12	0.0157734220271018
9.81	0.396319747323544	12	0.0161054414746337
9.82	0.383101842692705	12	0.0164701385282532
9.83	0.369143979236468	12	0.016878664057698
9.84	0.353827926875942	12	0.0173572618386731
9.85	0.335953907990851	12	0.0179598950002947
9.86	0.309091584362847	12	0.0189673482698781
9.86	1	13	0.00860164315292283
9.87	1	13	0.00858755726706758
9.88	1	13	0.00857349162041114
9.89	1	13	0.00855944618898683
9.9	1	13	0.00854542094884777
9.91	1	13	0.00853141587606681
9.92	1	13	0.00851743094673649
9.93	1	13	0.00850346613696909
9.94	1	13	0.00848952142289666
9.95	1	13	0.00847559678067092
9.96	1	13	0.00846169218646331
9.97	1	13	0.00844780761646506
9.98	1	13	0.00843394304688704
9.99	1	13	0.00842009845395984
10	1	13	0.00840627381393383
10.01	1	13	0.008392469103079
10.02	1	13	0.00837868429768509
10.03	1	13	0.00836491937406158
10.04	1	13	0.00835117430853756
10.05	1	13	0.0083374490774619
10.06	1	13	0.00832374365720315
10.07	1	13	0.00831005802414952
10.08	1	13	0.00829639215470893
10.09	1	13	0.00828274602530902
10.1	1	13	0.00826911961239706
10.11	1	13	0.00825551289244002
10.12	1	13	0.00824192584192459
10.13	1	13	0.00822835843735709
10.14	1	13	0.00821481065526354
10.15	1	13	0.00820128247218962
10.16	1	13	0.00818777386470068
10.17	1	13	0.00817428480938173
10.18	1	13	0.00816081528283745
10.19	1	13	0.0081473652616922
10.2	1	13	0.00813393472258997
10.21	1	13	0.00812052364219441
10.22	1	13	0.00810713199718882
10.23	1	13	0.00809375976427615
10.24	1	13	0.00808040692017901
10.25	1	13	0.00806707344163962
10.26	1	13	0.00805375930541987
10.27	1	13	0.00804046448830128
10.28	1	13	0.00802718896708498
10.29	1	13	0.00801393271859175
10.3	1	13	0.008000695719662
10.31	1	13	0.00798747794715574
10.32	1	13	0.00797427937795264
10.33	1	13	0.00796109998895194
10.34	1	13	0.00794793975707252
10.35	1	13	0.00793479865925287
10.36	1	13	0.00792167667245108
10.37	1	13	0.00790857377364483
10.38	1	13	0.00789548993983144
10.39	1	13	0.00788242514802779
10.4	1	13	0.00786937937527036
10.41	1	13	0.00785635259861522
10.42	1	13	0.00784334479513805
10.43	1	13	0.00783035594193406
10.44	1	13	0.0078173860161181
10.45	1	13	0.00780443499482457
10.46	1	13	0.00779150285520742
10.47	1	13	0.00777858957444019
10.48	1	13	0.00776569512971599
10.49	1	13	0.00775281949824748
10.5	1	13	0.00773996265726688
10.51	1	13	0.00772712458402598
10.52	1	13	0.00771430525579608
10.53	1	13	0.00770150464986806
10.54	1	13	0.00768872274355235
10.55	1	13	0.00767595951417888
10.56	1	13	0.00766321493909715
10.57	0.994975315864816	13	0.00767433489337614
10.58	0.975521820075472	13	0.00775619659172464
10.59	0.956636249925882	13	0.0078388804758699
10.6	0.938295476952452	13	0.00792238491442877
10.61	0.920474973700363	13	0.00800672262014424
10.62	0.903151461391714	13	0.00809190767327084
10.63	0.886302854022882	13	0.00817795544549135
10.64	0.869847141264089	13	0.00826526261762567
10.65	0.853886492460866	13	0.00835310139299261
10.66	0.83834096362713	13	0.00844185735959146
10.67	0.823186748010135	13	0.00853159173232634
10.68	0.808405723464729	13	0.00862233845585419
10.69	0.793988603744779	13	0.00871407465534438
10.7	0.779920325345952	13	0.0088068224329485
10.71	0.766186566540732	13	0.00890060494969212
10.72	0.752773697285672	13	0.00899544650066764
10.73	0.739668733392148	13	0.00909137259110446
10.74	0.726859293560347	13	0.0091884100220412
10.75	0.714333559387335	13	0.00928658698330934
10.76	0.702080237999029	13	0.0093859331552961
10.77	0.690088527270464	13	0.00948647981840822
10.78	0.678348082086865	13	0.00958825998414793
10.79	0.666848984618707	13	0.00969130851851133
10.8	0.655581714247855	13	0.00979566229908412
10.81	0.644537119992524	13	0.00990136037877387
10.82	0.633706394059639	13	0.0100084441695697
10.83	0.623081046539744	13	0.010116957647007
10.84	0.612652881071585	13	0.0102269475782273
10.85	0.602413971304223	13	0.0103384637770148
10.86	0.592331091622161	13	0.0104518900151845
10.87	0.58245283227105	13	0.0105665660650725
10.88	0.572739326383579	13	0.0106829644340648
10.89	0.563183672878742	13	0.010801150488847
10.9	0.553779132424977	13	0.0109211942727855
10.91	0.544519154030455	13	0.0110431702726088
10.92	0.535397345188108	13	0.0111671579896172
10.93	0.526407439282037	13	0.011293242635986
10.94	0.517604294763061	13	0.0114205094118929
10.95	0.508859714354497	13	0.0115510402731313
10.96	0.500228609352053	13	0.0116839665919752
10.97	0.491704812157582	13	0.0118194069525088
10.98	0.483282044572922	13	0.0119574923352809
10.99	0.474953848851485	13	0.0120983684767265
11	0.466713519978844	13	0.012242198522937
11.01	0.458553980412443	13	0.0123891672011323
11.02	0.450467681505583	13	0.0125394850325489
11.03	0.442446453242916	13	0.0126933942276238
11.04	0.43448134110409	13	0.0128511757071889
11.05	0.426562436050402	13	0.013013157279419
11.06	0.41867861192851	13	0.0131797251634062
11.07	0.410817182188889	13	0.013351339209012
11.08	0.403024385426295	13	0.0135270229171983
11.09	0.39517469098898	13	0.0137101097020803
11.1	0.387334109830672	13	0.0138992256174907
11.11	0.379464813678896	13	0.0140956577670035
11.12	0.371545703681073	13	0.0143003631727139
11.13	0.363550666465788	13	0.014514546183638
11.14	0.355465434436775	13	0.0147391811303544
11.15	0.347226295028697	13	0.0149768979144443
11.16	0.33878879163875	13	0.0152300292547673
11.17	0.330076851985521	13	0.0155022696888095
11.18	0.32103595796131	13	0.0157970575232514
11.19	0.311378261300579	13	0.0161268829609578
11.2	0.300929097164011	13	0.01650200078917
11.21	0.288965188460459	13	0.016956787097002
11.22	0.273538491946369	13	0.0175865851345848
11.22	1	14	0.00689261655318005
11.23	1	14	0.00688108410836898
11.24	1	14	0.00686956870724137
11.25	1	14	0.00685807032875318
11.26	1	14	0.00684658895187923
11.27	1	14	0.00683512455561319
11.28	1	14	0.00682367711896755
11.29	1	14	0.00681224662097361
11.3	1	14	0.00680083304068156
11.31	1	14	0.00678943635716035
11.32	1	14	0.00677805654949776
11.33	1	14	0.0067666935968004
11.34	1	14	0.00675534747819364
11.35	1	14	0.0067440181728217
11.36	1	14	0.00673270565984755
11.37	1	14	0.00672140991845297
11.38	1	14	0.00671013092783854
11.39	1	14	0.00669886866722358
11.4	1	14	0.00668762311584619
11.41	1	14	0.00667639425296325
11.42	1	14	0.0066651820578504
11.43	1	14	0.00665398650980205
11.44	1	14	0.00664280758813131
11.45	1	14	0.00663164527217006
11.46	1	14	0.00662049954126897
11.47	1	14	0.00660937037479735
11.48	1	14	0.00659825775214331
11.49	1	14	0.00658716165271365
11.5	1	14	0.00657608205593391
11.51	1	14	0.00656501894124833
11.52	1	14	0.00655397228811981
11.53	1	14	0.00654294207603004
11.54	1	14	0.00653192828447933
11.55	1	14	0.00652093089298672
11.56	1	14	0.00650994988108991
11.57	1	14	0.00649898522834529
11.58	1	14	0.00648803691432791
11.59	1	14	0.0064771049186315
11.6	0.998723392176671	14	0.00647160656537646
11.61	0.982570435494901	14	0.00653043489194412
11.62	0.966774839164559	14	0.00658992513756856
11.63	0.951394997545326	14	0.00664975630019365
11.64	0.93639172267953	14	0.00671003921182977
11.65	0.921750961553935	14	0.00677077759927962
11.66	0.907459260540125	14	0.00683197568665121
11.67	0.89350373531895	14	0.00689363820586285
11.68	0.879811026032164	14	0.00695610443117569
11.69	0.866491394154167	14	0.00701872202964963
11.7	0.853472500839875	14	0.00708182116344258
11.71	0.840731206288609	14	0.00714548212967952
11.72	0.828266830879487	14	0.00720965874158367
11.73	0.816071276125598	14	0.00727434832632266
11.74	0.804135254219879	14	0.00733955782566054
11.75	0.792449880916047	14	0.00740529440399578
11.76	0.781006653054549	14	0.00747156545864651
11.77	0.769797427544658	14	0.00753837863063145
11.78	0.758814401690081	14	0.00760574181599079
11.79	0.74805009475391	14	0.00767366317770282
11.8	0.73749733065945	14	0.00774215115832102
11.81	0.727149221797401	14	0.00781121449294982
11.82	0.716999153741968	14	0.00788086222351432
11.83	0.707040770916407	14	0.00795110371354553
11.84	0.697267963085724	14	0.00802194866396496
11.85	0.687674852624669	14	0.00809340712987825
11.86	0.678255782503092	14	0.00816548953847663
11.87	0.669005304935702	14	0.00823820670814786
11.88	0.659918170647186	14	0.00831156986890832
11.89	0.650989318706767	14	0.00838559068428197
11.9	0.642213867589292	14	0.00846028126770852
11.91	0.633587103274473	14	0.0085356542352691
11.92	0.625104474606195	14	0.00861172269238811
11.93	0.616761582353447	14	0.00868850028922686
11.94	0.60855417196696	14	0.00876600124563578
11.95	0.600478126037688	14	0.0088442403849828
11.96	0.592529457276193	14	0.00892323316838945
11.97	0.584704300305297	14	0.00900299574942126
11.98	0.576998908676546	14	0.00908354497335013
11.99	0.569424356452463	14	0.00916471291437328
12	0.561960590946811	14	0.00924671784445142
12.01	0.554543302828451	14	0.00933038623087295
12.02	0.547291163303485	14	0.00941414425726081
12.03	0.540139757769408	14	0.00949880499815037
12.04	0.533083887566432	14	0.00958442115121178
12.05	0.52612050102854	14	0.00967101921453787
12.06	0.519250351635191	14	0.00975857133092766
12.07	0.512470470169447	14	0.00984710355227689
12.08	0.505777947409066	14	0.00993664334844162
12.09	0.499169928874486	14	0.0100272197176596
12.1	0.492643609460643	14	0.0101188633095905
12.11	0.486196228349098	14	0.0102116065554194
12.12	0.479822043931745	14	0.010305535537741
12.13	0.473519095582442	14	0.0104006775507572
12.14	0.467286526843866	14	0.0104970418243351
12.15	0.461121886330863	14	0.0105946668511424
12.16	0.455022740912645	14	0.010693593484816
12.17	0.44904768919589	14	0.0107926937421213
12.18	0.443072221207475	14	0.0108943309524936
12.19	0.43715491249151	14	0.010997410005012
12.2	0.431293269111338	14	0.0111019852207728
12.21	0.425484746741391	14	0.0112081155481828
12.22	0.419726735283701	14	0.0113158651986636
12.23	0.414016526808557	14	0.0114253047111012
12.24	0.408351310640919	14	0.0115365115230737
12.25	0.402728133707555	14	0.0116495713839276
12.26	0.397143872868868	14	0.0117645796417939
12.27	0.391595198866258	14	0.0118816428625854
12.28	0.386099274699127	14	0.0120003703997835
12.29	0.380590007830239	14	0.0121224284564382
12.3	0.375125420194883	14	0.0122464385988834
12.31	0.369680175550746	14	0.01237308471012
12.32	0.364249196953732	14	0.0125025652575549
12.33	0.358826733789246	14	0.0126351112001277
12.34	0.353467585038452	14	0.0127692609772602
12.35	0.348044202479798	14	0.012908677563464
12.36	0.342640155002066	14	0.0130511254071791
12.37	0.337226438782466	14	0.0131975528458719
12.38	0.331795524497887	14	0.0133483276870097
12.39	0.326338690027772	14	0.0135038830160918
12.4	0.320845661896273	14	0.0136647355747931
12.41	0.315304110343853	14	0.0138315115266159
12.42	0.309721326811704	14	0.0140042169865209
12.43	0.304048400377234	14	0.0141848167815479
12.44	0.298277407517059	14	0.0143739910203063
12.45	0.292380971164332	14	0.0145731936242991
12.46	0.28632232642713	14	0.0147843749582915
12.47	0.280110758808902	14	0.0150078800363278
12.48	0.273553978108046	14	0.0152521929874106
12.49	0.266669018379127	14	0.0155181157741944
12.5	0.259197399534447	14	0.0158183891052554
12.51	0.250940882116984	14	0.0161648834655271
12.52	0.241045343519619	14	0.016602117279122
12.53	0.226008664577969	14	0.0173161418064959
12.53	1	15	0.00555073002979538
12.54	1	15	0.00554125780529624
12.55	0.986744792794267	15	0.00558329915720663
12.56	0.973250973497981	15	0.0056276819581244
12.57	0.960047209166048	15	0.00567234355075526
12.58	0.947124187863266	15	0.00571728499373777
12.59	0.934499187697762	15	0.00576239214249189
12.6	0.922122346594115	15	0.0058078432864785
12.61	0.910002163590833	15	0.00585356740498637
12.62	0.898130554708645	15	0.00589956597680658
12.63	0.886438696436445	15	0.00594613907918417
12.64	0.875041155708358	15	0.00599269962513286
12.65	0.863869668005958	15	0.00603954038804739
12.66	0.852905283620267	15	0.00608672690841451
12.67	0.842150549077943	15	0.0061342163364533
12.68	0.831600660951163	15	0.0061820032466658
12.69	0.821249519989529	15	0.00623009020599087
12.7	0.811091260746353	15	0.00627847983970813
12.71	0.801120240285019	15	0.00632717483353301
12.72	0.791331027532492	15	0.00637617793576261
12.73	0.781718393183645	15	0.00642549195980917
12.74	0.772277300426474	15	0.0064751197851877
12.75	0.763002895702053	15	0.00652506436161824
12.76	0.753890500431031	15	0.00657532871026535
12.77	0.74493560297343	15	0.00662591592644522
12.78	0.736133851063472	15	0.00667682918213799
12.79	0.727481044648147	15	0.00672807172857972
12.8	0.718973129103624	15	0.00677964689894314
12.81	0.710606188805765	15	0.0068315581111142
12.82	0.702376441032327	15	0.00688380887057506
12.83	0.694280230176311	15	0.00693640277340211
12.84	0.686314022250996	15	0.00698934350939069
12.85	0.678474399668937	15	0.00704263486531595
12.86	0.670758056277982	15	0.00709628072834311
12.87	0.663161792638825	15	0.00715028508959856
12.88	0.65568251152968	15	0.00720465204791352
12.89	0.64831721366407	15	0.00725938581375739
12.9	0.641062993609712	15	0.0073144907133694
12.91	0.633917035896061	15	0.00736997119310834
12.92	0.626876611299754	15	0.00742583182403335
12.93	0.619939073297602	15	0.00748207730673181
12.94	0.613101854677109	15	0.00753871247641427
12.95	0.606362464295899	15	0.00759574230829024
12.96	0.59971848398098	15	0.00765317192324875
12.97	0.593167565560212	15	0.00771100659385995
12.98	0.586707428018132	15	0.00776925175072234
12.99	0.580335854769094	15	0.00782791298917736
13	0.574050691041068	15	0.00788699607641526
13.01	0.567849841363497	15	0.00794650695900055
13.02	0.561731267527976	15	0.00800645176641856
13.03	0.555692984765297	15	0.00806683683716988
13.04	0.549733061765608	15	0.00812766870136073
13.05	0.543828931556027	15	0.00818921341782109
13.06	0.538019260359479	15	0.00825097561575677
13.07	0.532315778651547	15	0.0083127715368546
13.08	0.526665177468937	15	0.00837526848895171
13.09	0.521021649674437	15	0.00843908566126212
13.1	0.515505587095751	15	0.00850259406488967
13.11	0.510053238196055	15	0.00856662955672757
13.12	0.50465642167855	15	0.00863129721227146
13.13	0.499322604175587	15	0.00869648136042469
13.14	0.494050267778941	15	0.00876219124802373
13.15	0.488837926893875	15	0.00882843647103989
13.16	0.483684126706146	15	0.00889522699303825
13.17	0.478587441674202	15	0.0089625731649859
13.18	0.473546474043328	15	0.00903048574651562
13.19	0.468559852375952	15	0.00909897592880252
13.2	0.463626230092638	15	0.00916805535922066
13.21	0.458744284032712	15	0.00923773616771915
13.22	0.453912713005519	15	0.00930803099549263
13.23	0.449130236345545	15	0.00937895302585572
13.24	0.444395592466524	15	0.00945051601752619
13.25	0.439707537403803	15	0.00952273434064753
13.26	0.435064843341745	15	0.00959562301577591
13.27	0.430466297120481	15	0.00966919775612079
13.28	0.425910698716041	15	0.00974347501335776
13.29	0.421393313461788	15	0.00981854163406718
13.3	0.416913892484001	15	0.00989440089331822
13.31	0.412473868092664	15	0.00997102171671202
13.32	0.408072172561828	15	0.0100484221892817
13.33	0.403707739884383	15	0.0101266213593337
13.34	0.399440537845123	15	0.0102043299072392
13.35	0.395147424100727	15	0.0102841646363551
13.36	0.39088835357975	15	0.0103648617216805
13.37	0.386662234042701	15	0.0104464452303209
13.38	0.382467957105781	15	0.0105289408570714
13.39	0.378304393744444	15	0.0106123761118632
13.4	0.374170389379593	15	0.010696780531561
13.41	0.370064758484528	15	0.0107821859196506
13.42	0.365986278640489	15	0.0108686266179589
13.43	0.361933683957015	15	0.0109561398152576
13.44	0.357905657758836	15	0.0110447658984676
13.45	0.353900824424122	15	0.0111345488532097
13.46	0.349917740238349	15	0.0112255367217018
13.47	0.345954883103533	15	0.011317782127513
13.48	0.34201064091248	15	0.011411342878541
13.49	0.338083298403264	15	0.0115062826606759
13.5	0.334171028275921	15	0.011602671666553
13.51	0.330271869801746	15	0.011700587632996
13.52	0.326383752567476	15	0.0118001156404249
13.53	0.322504411327458	15	0.0119013511259842
13.54	0.318631393366682	15	0.012004400378715
13.55	0.314762020354487	15	0.0121093824668393
13.56	0.310954395154927	15	0.0122145046960572
13.57	0.307085540929807	15	0.012323660967556
13.58	0.303234324724233	15	0.0124344251344075
13.59	0.299380414588259	15	0.0125474929630182
13.6	0.295520810616801	15	0.012663021531273
13.61	0.291652174508482	15	0.0127811882925104
13.62	0.287770756474784	15	0.0129021951727699
13.63	0.283872232264852	15	0.0130262762913378
13.64	0.279951823503931	15	0.0131536961508085
13.65	0.276003809517289	15	0.0132847701739319
13.66	0.272045639090927	15	0.0134189551682636
13.67	0.268032317165752	15	0.0135580731590274
13.68	0.263971822659953	15	0.0137019974269591
13.69	0.259854112484908	15	0.0138513084332061
13.7	0.255666800661316	15	0.0140067226029086
13.71	0.25139424736983	15	0.014169143730381
13.72	0.247016144864836	15	0.0143397425510355
13.73	0.242549045977549	15	0.0145181699456219
13.74	0.237900827674586	15	0.0147088897096702
13.75	0.233069928413284	15	0.0149126239827901
13.76	0.227916349280727	15	0.0151366438618503
13.77	0.222476013195426	15	0.0153804866106279
13.78	0.216475626452809	15	0.015658947435669
13.79	0.209551994010831	15	0.0159932400342192
13.8	0.200693156280524	15	0.0164423486804291
13.8	0.655781799119884	16	0.00628827237369345
13.81	0.649493236297519	16	0.00632995686683294
13.82	0.643289163547033	16	0.0063718627715975
13.83	0.637167746253852	16	0.00641399179157472
13.84	0.631127200053101	16	0.00645634566466792
13.85	0.625165788452163	16	0.00649892616946161
13.86	0.619281823554996	16	0.00654173510483671
13.87	0.613473660880908	16	0.00658477432222001
13.88	0.607739700133487	16	0.00662804570623656
13.89	0.602078382558455	16	0.00667155118621661
13.9	0.596488191739364	16	0.00671529271610828
13.91	0.590967648938564	16	0.00675927230655841
13.92	0.585515313897781	16	0.0068034920060855
13.93	0.580129783036189	16	0.0068479539072279
13.94	0.57480968821728	16	0.00689266014787231
13.95	0.569553697347318	16	0.0069376128937455
13.96	0.564360506130416	16	0.00698281441467633
13.97	0.559228847553155	16	0.00702826697506979
13.98	0.5541574838102	16	0.00707397290873209
13.99	0.549145207021496	16	0.0071199346024151
14	0.544190838244427	16	0.00716615449754829
14.01	0.539293226520561	16	0.00721263509204985
14.02	0.534451247955461	16	0.00725937894222001
14.03	0.529658789569493	16	0.00730644937376538
14.04	0.524924876805536	16	0.00735372782583976
14.05	0.520255147537969	16	0.00740113035296812
14.06	0.51564059511107	16	0.00744875400966238
14.07	0.511015324529272	16	0.00749743775716527
14.08	0.506500401229055	16	0.00754562027243743
14.09	0.502033545647087	16	0.00759408438056027
14.1	0.497613264849954	16	0.00764284085622038
14.11	0.493177577686023	16	0.00769273470959749
14.12	0.488847648066297	16	0.00774210141219096
14.13	0.484560759948594	16	0.00779178395280126
14.14	0.48030763265732	16	0.00784190851897224
14.15	0.476097625903121	16	0.00789233581295591
14.16	0.471929912828572	16	0.00794306946977275
14.17	0.467803681953818	16	0.00799411323960823
14.18	0.463718137476805	16	0.0080454709797298
14.19	0.459672499600335	16	0.00809714664521545
14.2	0.455666002695002	16	0.00814914431316001
14.21	0.451697895666986	16	0.00820146817369407
14.22	0.447767441235959	16	0.00825412253795823
14.23	0.443873915442696	16	0.00830711184300867
14.24	0.440016607165763	16	0.00836044065700025
14.25	0.436194817646611	16	0.00841411368466421
14.26	0.432407859959793	16	0.00846813577418581
14.27	0.42865505870713	16	0.00852251192069023
14.28	0.424935749854625	16	0.00857724726740116
14.29	0.421249278726816	16	0.00863234714026261
14.3	0.417595001904188	16	0.00868781701364479
14.31	0.413972285207532	16	0.0087436625459453
14.32	0.410380503817989	16	0.00879988957774959
14.33	0.406819041201995	16	0.00885650415263452
14.34	0.403287289723044	16	0.00891351250665737
14.35	0.399784649426742	16	0.00897092109287807
14.36	0.396310527860433	16	0.0090287365870149
14.37	0.392864339631496	16	0.00908696589863985
14.38	0.389445505965566	16	0.00914561618305636
14.39	0.386053454264883	16	0.00920469485388359
14.4	0.382687617728683	16	0.00926420959505746
14.41	0.379342712343722	16	0.00932427045356563
14.42	0.376021869576821	16	0.00938480923512964
14.43	0.372725684870692	16	0.00944581002791495
14.44	0.369453636076841	16	0.00950728111726713
14.45	0.366205222226911	16	0.00956923070003507
14.46	0.363040978260353	16	0.0096302511317088
14.47	0.359838333542557	16	0.00969316367415589
14.48	0.356657821906999	16	0.00975658137639329
14.49	0.353498940091777	16	0.00982051408751949
14.5	0.350361181909363	16	0.00988497216404778
14.51	0.347244037206411	16	0.00994996651441515
14.52	0.344146996117085	16	0.0100155085125642
14.53	0.341069523756671	16	0.0100816106594537
14.54	0.338011100180943	16	0.0101482856057793
14.55	0.334971187771976	16	0.0102155469991409
14.56	0.331949238660128	16	0.0102834093343524
14.57	0.328944693191861	16	0.0103518880309615
14.58	0.325956978113176	16	0.0104209995231328
14.59	0.32298550346879	16	0.0104907613906419
14.6	0.320029664858759	16	0.0105611923474729
14.61	0.317088837860344	16	0.0106323124507638
14.62	0.31416236891669	16	0.0107041434269773
14.63	0.311249603832455	16	0.0107767079175298
14.64	0.308349839470012	16	0.0108500309449287
14.65	0.305462350224963	16	0.0109241392413797
14.66	0.302586381682618	16	0.0109990615205277
14.67	0.299714456179476	16	0.0110750362679193
14.68	0.296865767483235	16	0.0111514757935758
14.69	0.294019428072701	16	0.011229037355735
14.7	0.291181198453428	16	0.0113075530065587
14.71	0.28835011444246	16	0.0113870651476539
14.72	0.285525154380114	16	0.0114676198600525
